grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01107.jpg
등심2,2.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01108.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01109.jpg
등심2,6.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01110.jpg
등심2,2.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01111.jpg
등심2,8.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01112.jpg
등심2,2.0,8.0,4.0,6.0,2.0,./meat_dataset/등심2/등심2_01113.jpg
등심2,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01114.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01115.jpg
등심2,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01116.jpg
등심2,4.0,10.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01117.jpg
등심2,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심2/등심2_01118.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01119.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01120.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01121.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01122.jpg
등심2,2.0,8.0,6.0,6.0,2.0,./meat_dataset/등심2/등심2_01123.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01124.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01125.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01126.jpg
등심2,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심2/등심2_01127.jpg
등심2,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심2/등심2_01128.jpg
등심2,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심2/등심2_01129.jpg
등심2,6.0,10.0,4.0,8.0,4.0,./meat_dataset/등심2/등심2_01130.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01131.jpg
등심2,6.0,8.0,6.0,6.0,2.0,./meat_dataset/등심2/등심2_01132.jpg
등심2,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01133.jpg
등심2,4.0,4.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01134.jpg
등심2,2.0,6.0,2.0,8.0,2.0,./meat_dataset/등심2/등심2_01135.jpg
등심2,4.0,6.0,2.0,8.0,2.0,./meat_dataset/등심2/등심2_01136.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01137.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01138.jpg
등심2,6.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01139.jpg
등심2,8.0,6.0,6.0,8.0,4.0,./meat_dataset/등심2/등심2_01140.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01141.jpg
등심2,6.0,8.0,6.0,8.0,4.0,./meat_dataset/등심2/등심2_01142.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01143.jpg
등심2,6.0,10.0,4.0,8.0,4.0,./meat_dataset/등심2/등심2_01144.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01145.jpg
등심2,6.0,10.0,6.0,8.0,2.0,./meat_dataset/등심2/등심2_01146.jpg
등심2,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01147.jpg
등심2,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01148.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01149.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01150.jpg
등심2,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심2/등심2_01151.jpg
등심2,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01152.jpg
등심2,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01153.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01154.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01155.jpg
등심2,6.0,10.0,4.0,6.0,2.0,./meat_dataset/등심2/등심2_01156.jpg
등심2,4.0,8.0,8.0,4.0,4.0,./meat_dataset/등심2/등심2_01157.jpg
등심2,2.0,8.0,6.0,8.0,4.0,./meat_dataset/등심2/등심2_01158.jpg
등심2,8.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01159.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01160.jpg
등심2,8.0,4.0,6.0,8.0,4.0,./meat_dataset/등심2/등심2_01161.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01162.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01163.jpg
등심2,6.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01164.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01165.jpg
등심2,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01166.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01167.jpg
등심2,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01168.jpg
등심2,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01169.jpg
등심2,6.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01170.jpg
등심2,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01171.jpg
등심2,8.0,8.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01172.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01173.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01174.jpg
등심2,2.0,6.0,4.0,6.0,2.0,./meat_dataset/등심2/등심2_01175.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01176.jpg
등심2,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01177.jpg
등심2,4.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01178.jpg
등심2,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01179.jpg
등심2,4.0,10.0,2.0,8.0,2.0,./meat_dataset/등심2/등심2_01180.jpg
등심2,6.0,4.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01181.jpg
등심2,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01182.jpg
등심2,6.0,4.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01183.jpg
등심2,8.0,8.0,4.0,8.0,6.0,./meat_dataset/등심2/등심2_01184.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01185.jpg
등심2,4.0,4.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01186.jpg
등심2,6.0,4.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01187.jpg
등심2,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01188.jpg
등심2,4.0,8.0,4.0,8.0,4.0,./meat_dataset/등심2/등심2_01189.jpg
등심2,4.0,8.0,4.0,8.0,4.0,./meat_dataset/등심2/등심2_01190.jpg
등심2,8.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01191.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01192.jpg
등심2,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01193.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01194.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01195.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01196.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01197.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01198.jpg
등심2,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심2/등심2_01199.jpg
등심2,4.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01200.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01201.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01202.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01203.jpg
등심2,4.0,6.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01204.jpg
등심2,4.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01205.jpg
등심2,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01206.jpg
등심2,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01207.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01208.jpg
등심2,6.0,4.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01209.jpg
등심2,2.0,6.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01210.jpg
등심2,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심2/등심2_01211.jpg
등심2,2.0,8.0,6.0,6.0,2.0,./meat_dataset/등심2/등심2_01212.jpg
등심2,6.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01213.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01214.jpg
등심2,4.0,8.0,4.0,6.0,2.0,./meat_dataset/등심2/등심2_01215.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01216.jpg
등심2,6.0,8.0,6.0,6.0,2.0,./meat_dataset/등심2/등심2_01217.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01218.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01219.jpg
등심2,4.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01220.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01221.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01222.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01223.jpg
등심2,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01224.jpg
등심2,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01225.jpg
등심2,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01226.jpg
등심2,4.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01227.jpg
등심2,2.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01228.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01229.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01230.jpg
등심2,4.0,6.0,6.0,8.0,2.0,./meat_dataset/등심2/등심2_01231.jpg
등심2,4.0,10.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01232.jpg
등심2,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01233.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01234.jpg
등심2,4.0,6.0,4.0,6.0,4.0,./meat_dataset/등심2/등심2_01235.jpg
등심2,4.0,4.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01236.jpg
등심2,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01237.jpg
등심2,4.0,4.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01238.jpg
등심2,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01239.jpg
등심2,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심2/등심2_01240.jpg
등심2,8.0,4.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01241.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01242.jpg
등심2,2.0,8.0,4.0,8.0,2.0,./meat_dataset/등심2/등심2_01243.jpg
등심2,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01244.jpg
등심2,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01245.jpg
등심2,6.0,6.0,6.0,4.0,4.0,./meat_dataset/등심2/등심2_01246.jpg
등심2,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01247.jpg
등심2,8.0,6.0,6.0,2.0,6.0,./meat_dataset/등심2/등심2_01248.jpg
등심2,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01249.jpg
등심2,4.0,6.0,6.0,4.0,6.0,./meat_dataset/등심2/등심2_01250.jpg
등심2,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심2/등심2_01251.jpg
등심2,6.0,6.0,8.0,4.0,6.0,./meat_dataset/등심2/등심2_01252.jpg
등심3,8.0,6.0,6.0,4.0,8.0,./meat_dataset/등심3/등심3_00001.jpg
등심3,2.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00002.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00003.jpg
등심3,2.0,10.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00004.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00005.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00006.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00007.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00008.jpg
등심3,4.0,6.0,6.0,4.0,6.0,./meat_dataset/등심3/등심3_00009.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00010.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00011.jpg
등심3,4.0,6.0,6.0,8.0,4.0,./meat_dataset/등심3/등심3_00012.jpg
등심3,6.0,6.0,6.0,8.0,4.0,./meat_dataset/등심3/등심3_00013.jpg
등심3,4.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00014.jpg
등심3,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00015.jpg
등심3,4.0,6.0,6.0,4.0,6.0,./meat_dataset/등심3/등심3_00016.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00017.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00018.jpg
등심3,6.0,6.0,4.0,8.0,6.0,./meat_dataset/등심3/등심3_00019.jpg
등심3,2.0,10.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00020.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00021.jpg
등심3,4.0,6.0,8.0,4.0,4.0,./meat_dataset/등심3/등심3_00022.jpg
등심3,2.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00023.jpg
등심3,2.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00024.jpg
등심3,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심3/등심3_00025.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00026.jpg
등심3,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00027.jpg
등심3,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00028.jpg
등심3,6.0,8.0,6.0,8.0,6.0,./meat_dataset/등심3/등심3_00029.jpg
등심3,2.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00030.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00031.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00032.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00033.jpg
등심3,8.0,4.0,4.0,8.0,8.0,./meat_dataset/등심3/등심3_00034.jpg
등심3,4.0,6.0,8.0,4.0,4.0,./meat_dataset/등심3/등심3_00035.jpg
등심3,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00036.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00037.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00038.jpg
등심3,4.0,8.0,8.0,6.0,4.0,./meat_dataset/등심3/등심3_00039.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00040.jpg
등심3,6.0,10.0,6.0,8.0,4.0,./meat_dataset/등심3/등심3_00041.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00042.jpg
등심3,6.0,8.0,6.0,8.0,2.0,./meat_dataset/등심3/등심3_00043.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00044.jpg
등심3,2.0,8.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00045.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00046.jpg
등심3,2.0,10.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00047.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00048.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00049.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00050.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00051.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00052.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00053.jpg
등심3,2.0,8.0,8.0,6.0,2.0,./meat_dataset/등심3/등심3_00054.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00055.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00056.jpg
등심3,4.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00057.jpg
등심3,6.0,6.0,6.0,8.0,4.0,./meat_dataset/등심3/등심3_00058.jpg
등심3,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00059.jpg
등심3,2.0,8.0,8.0,6.0,2.0,./meat_dataset/등심3/등심3_00060.jpg
등심3,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00061.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00062.jpg
등심3,2.0,10.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00063.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00064.jpg
등심3,8.0,8.0,8.0,4.0,6.0,./meat_dataset/등심3/등심3_00065.jpg
등심3,8.0,8.0,8.0,6.0,4.0,./meat_dataset/등심3/등심3_00066.jpg
등심3,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00067.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00068.jpg
등심3,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00069.jpg
등심3,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00070.jpg
등심3,6.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00071.jpg
등심3,4.0,10.0,8.0,4.0,2.0,./meat_dataset/등심3/등심3_00072.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00073.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00074.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00075.jpg
등심3,8.0,4.0,6.0,4.0,8.0,./meat_dataset/등심3/등심3_00076.jpg
등심3,2.0,8.0,6.0,8.0,4.0,./meat_dataset/등심3/등심3_00077.jpg
등심3,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심3/등심3_00078.jpg
등심3,4.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00079.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00080.jpg
등심3,2.0,8.0,6.0,6.0,2.0,./meat_dataset/등심3/등심3_00081.jpg
등심3,4.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00082.jpg
등심3,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00083.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00084.jpg
등심3,6.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00085.jpg
등심3,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00086.jpg
등심3,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00087.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00088.jpg
등심3,6.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00089.jpg
등심3,4.0,8.0,8.0,4.0,4.0,./meat_dataset/등심3/등심3_00090.jpg
등심3,4.0,8.0,6.0,4.0,6.0,./meat_dataset/등심3/등심3_00091.jpg
등심3,4.0,8.0,8.0,4.0,4.0,./meat_dataset/등심3/등심3_00092.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00093.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00094.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00095.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00096.jpg
등심3,2.0,8.0,4.0,4.0,2.0,./meat_dataset/등심3/등심3_00097.jpg
등심3,8.0,6.0,6.0,6.0,8.0,./meat_dataset/등심3/등심3_00098.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00099.jpg
등심3,8.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00100.jpg
등심3,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00101.jpg
등심3,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심3/등심3_00102.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00103.jpg
등심3,4.0,10.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00104.jpg
등심3,4.0,10.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00105.jpg
등심3,4.0,6.0,4.0,6.0,4.0,./meat_dataset/등심3/등심3_00106.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00107.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00108.jpg
등심3,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00109.jpg
등심3,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00110.jpg
등심3,4.0,4.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00111.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00112.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00113.jpg
등심3,2.0,8.0,4.0,6.0,2.0,./meat_dataset/등심3/등심3_00114.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00115.jpg
등심3,2.0,10.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00116.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00117.jpg
등심3,2.0,8.0,6.0,6.0,2.0,./meat_dataset/등심3/등심3_00118.jpg
등심3,2.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00119.jpg
등심3,2.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00120.jpg
등심3,4.0,8.0,4.0,4.0,4.0,./meat_dataset/등심3/등심3_00121.jpg
등심3,2.0,10.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00122.jpg
등심3,6.0,6.0,4.0,6.0,6.0,./meat_dataset/등심3/등심3_00123.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00124.jpg
등심3,2.0,10.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00125.jpg
등심3,4.0,6.0,4.0,6.0,4.0,./meat_dataset/등심3/등심3_00126.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00127.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00128.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00129.jpg
등심3,2.0,8.0,4.0,4.0,2.0,./meat_dataset/등심3/등심3_00130.jpg
등심3,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심3/등심3_00131.jpg
등심3,4.0,6.0,4.0,4.0,6.0,./meat_dataset/등심3/등심3_00132.jpg
등심3,2.0,8.0,4.0,4.0,2.0,./meat_dataset/등심3/등심3_00133.jpg
등심3,4.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00134.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00135.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00136.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00137.jpg
등심3,6.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00138.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00139.jpg
등심3,2.0,8.0,6.0,4.0,2.0,./meat_dataset/등심3/등심3_00140.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00141.jpg
등심3,4.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00142.jpg
등심3,2.0,8.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00143.jpg
등심3,4.0,6.0,6.0,6.0,6.0,./meat_dataset/등심3/등심3_00144.jpg
등심3,2.0,8.0,6.0,6.0,2.0,./meat_dataset/등심3/등심3_00145.jpg
등심3,4.0,6.0,6.0,6.0,4.0,./meat_dataset/등심3/등심3_00146.jpg
등심3,2.0,6.0,4.0,4.0,4.0,./meat_dataset/등심3/등심3_00147.jpg
등심3,4.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00148.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00149.jpg
등심3,2.0,8.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00150.jpg
등심3,2.0,6.0,6.0,4.0,4.0,./meat_dataset/등심3/등심3_00151.jpg
